PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,Cluster,file_name
-0.7475107452653122,-0.45236738691347267,1.290410150146798,1.655072934331664,0.2124984408638699,0.19543096493425116,4,file_90.txt
0.8292577166253494,-1.0554785188226314,-0.21042839391957188,0.3053957756780503,0.07040136026727861,-0.7790390237645698,3,file_91.txt
0.950421417872911,0.1858540800958611,-0.35540495783689524,-0.4213632983449079,-1.4539282493734202,2.085514006618408,1,file_92.txt
-0.8914122169171709,-0.34011928510953704,-1.6115938611596805,0.5831233101194332,1.9139564914836085,-1.5289076699827528,5,file_93.txt
0.85805792776191,0.373817029281143,-0.5562430420635456,0.4428885953339495,0.49164993403968354,2.7301418080937494,4,file_94.txt
-0.2018639711953054,-1.6190601205255155,-0.17679264017853344,-0.4057282421340331,0.2131901917276172,0.2220661006539739,2,file_95.txt
-0.3697562347037224,1.038702014086694,0.5035672691045304,0.14843092096272886,0.15755517008124456,0.980229512113252,3,file_96.txt
-0.41007315829988955,-1.2047463037492898,1.1661600460293742,0.40335709778044054,0.24084084393132085,-0.7429515935916172,2,file_97.txt
0.6572038086783307,-0.2186549214011902,-1.6569763218312688,-0.8517973098192819,0.1768548912214133,-0.3145469790810103,1,file_98.txt
-1.5897747895404672,0.34611787269743566,-0.2886969508492614,1.3543237591399555,-1.2284870639238206,-0.28425678650076824,5,file_99.txt
